lottery,date,jackpot,cash_value,match_5_bonus_winners,match_5_bonus_prize,match_5_bonus_multiplier_winners,match_5_bonus_multiplier_prize,match_5_winners,match_5_prize,match_5_multiplier_winners,match_5_multiplier_prize,match_4_bonus_winners,match_4_bonus_prize,match_4_bonus_multiplier_winners,match_4_bonus_multiplier_prize,match_4_winners,match_4_prize,match_4_multiplier_winners,match_4_multiplier_prize,match_3_bonus_winners,match_3_bonus_prize,match_3_bonus_multiplier_winners,match_3_bonus_multiplier_prize,match_3_winners,match_3_prize,match_3_multiplier_winners,match_3_multiplier_prize,match_2_bonus_winners,match_2_bonus_prize,match_2_bonus_multiplier_winners,match_2_bonus_multiplier_prize,match_1_bonus_winners,match_1_bonus_prize,match_1_bonus_multiplier_winners,match_1_bonus_multiplier_prize,match_0_bonus_winners,match_0_bonus_prize,match_0_bonus_multiplier_winners,match_0_bonus_multiplier_prize
megamillions,2015-07-17,$140 Million,$84.3 Million,,,,,1,1,0,3,,,,,603,500,69,1500,,,,,42073,5,4635,15,,,,,,,,,,,,
megamillions,2015-07-21,$152 Million,$91.0 Million,,,,,2,1,0,5,,,,,444,500,39,2500,,,,,32358,5,3096,25,,,,,,,,,,,,
megamillions,2015-07-24,$15 Million,$9.2 Million,,,,,1,1,1,5,,,,,277,500,32,2500,,,,,20626,5,2683,25,,,,,,,,,,,,
megamillions,2015-07-28,$20 Million,$12.2 Million,,,,,0,1,0,5,,,,,217,500,19,2500,,,,,15692,5,1866,25,,,,,,,,,,,,
megamillions,2015-07-31,$25 Million,$15.4 Million,,,,,1,1,0,4,,,,,313,500,44,2000,,,,,19749,5,2348,20,,,,,,,,,,,,
megamillions,2015-08-04,$15 Million,$9.3 Million,,,,,3,1,1,2,,,,,236,500,41,1000,,,,,18195,5,2367,10,,,,,,,,,,,,
megamillions,2015-08-07,$20 Million,$9.3 Million,,,,,2,1,0,3,,,,,230,500,34,1500,,,,,15981,5,1872,15,,,,,,,,,,,,
megamillions,2015-08-11,$25 Million,$15.7 Million,,,,,0,1,0,4,,,,,230,500,29,2000,,,,,19965,5,2592,20,,,,,,,,,,,,
megamillions,2015-08-14,$30 Million,$18.7 Million,,,,,0,1,0,4,,,,,283,500,35,2000,,,,,20838,5,2551,20,,,,,,,,,,,,
megamillions,2015-08-18,$39 Million,$24.4 Million,,,,,1,1,0,3,,,,,297,500,31,1500,,,,,21958,5,2715,15,,,,,,,,,,,,
megamillions,2015-08-21,$47 Million,$29.8 Million,,,,,1,1,0,5,,,,,307,500,38,2500,,,,,21743,5,2670,25,,,,,,,,,,,,
megamillions,2015-08-25,$55 Million,$34.6 Million,,,,,0,1,0,5,,,,,268,500,30,2500,,,,,18715,5,2180,25,,,,,,,,,,,,
megamillions,2015-08-28,$64 Million,$39.9 Million,,,,,1,1,0,4,,,,,286,500,38,2000,,,,,19444,5,2309,20,,,,,,,,,,,,
megamillions,2015-09-01,$74 Million,$45.6 Million,,,,,0,1,0,5,,,,,346,500,32,2500,,,,,23889,5,2692,25,,,,,,,,,,,,
megamillions,2015-09-04,$85 Million,$52.6 Million,,,,,1,1,0,5,,,,,349,500,45,2500,,,,,24791,5,2826,25,,,,,,,,,,,,
megamillions,2015-09-08,$95 Million,$58.6 Million,,,,,1,1,0,3,,,,,378,500,49,1500,,,,,23579,5,2758,15,,,,,,,,,,,,
megamillions,2015-09-11,$106 Million,$65.5 Million,,,,,1,1,0,2,,,,,382,500,42,1000,,,,,29827,5,3369,10,,,,,,,,,,,,
megamillions,2015-09-15,$15 Million,$9.2 Million,,,,,0,1,0,4,,,,,266,500,28,2000,,,,,19294,5,2425,20,,,,,,,,,,,,
megamillions,2015-09-18,$20 Million,$12.3 Million,,,,,3,1,0,3,,,,,270,500,29,1500,,,,,17835,5,2151,15,,,,,,,,,,,,
megamillions,2015-09-22,$25 Million,$15.4 Million,,,,,0,1,0,5,,,,,239,500,49,2500,,,,,19093,5,2236,25,,,,,,,,,,,,
megamillions,2015-09-25,$31 Million,$19.1 Million,,,,,1,1,0,5,,,,,260,500,39,2500,,,,,20267,5,2565,25,,,,,,,,,,,,
megamillions,2015-09-29,$39 Million,$24.5 Million,,,,,1,1,0,3,,,,,278,500,38,1500,,,,,19221,5,2347,15,,,,,,,,,,,,
megamillions,2015-10-02,$47 Million,$30.0 Million,,,,,3,1,1,2,,,,,406,500,53,1000,,,,,27130,5,3332,10,,,,,,,,,,,,
megamillions,2015-10-06,$55 Million,$34.3 Million,,,,,0,1,0,3,,,,,248,500,28,1500,,,,,17463,5,1962,15,,,,,,,,,,,,
megamillions,2015-10-09,$65 Million,$40.4 Million,,,,,3,1,0,4,,,,,315,500,28,2000,,,,,23051,5,2766,20,,,,,,,,,,,,
megamillions,2015-10-13,$75 Million,$47.1 Million,,,,,0,1,0,5,,,,,445,500,54,2500,,,,,28778,5,3625,25,,,,,,,,,,,,
megamillions,2015-10-16,$84 Million,$53.1 Million,,,,,1,1,0,3,,,,,321,500,27,1500,,,,,21127,5,2275,15,,,,,,,,,,,,
megamillions,2015-10-20,$93 Million,$58.1 Million,,,,,0,1,0,4,,,,,404,500,41,2000,,,,,25604,5,2955,20,,,,,,,,,,,,
megamillions,2015-10-23,$105 Million,$65.7 Million,,,,,0,1,0,5,,,,,375,500,42,2500,,,,,27526,5,2868,25,,,,,,,,,,,,
megamillions,2015-10-27,$117 Million,$73.9 Million,,,,,0,1,0,3,,,,,447,500,49,1500,,,,,33638,5,3829,15,,,,,,,,,,,,
megamillions,2015-10-30,$129 Million,$80.3 Million,,,,,1,1,1,5,,,,,403,500,45,2500,,,,,31076,5,3183,25,,,,,,,,,,,,
megamillions,2015-11-03,$144 Million,$89.3 Million,,,,,0,1,0,5,,,,,444,500,39,2500,,,,,30901,5,3006,25,,,,,,,,,,,,
megamillions,2015-11-06,$164 Million,$98.9 Million,,,,,1,1,0,3,,,,,505,500,53,1500,,,,,35509,5,3670,15,,,,,,,,,,,,
megamillions,2015-11-10,$180 Million,$108.0 Million,,,,,3,1,0,4,,,,,578,500,66,2000,,,,,41691,5,4482,20,,,,,,,,,,,,
megamillions,2015-11-13,$200 Million,$121.0 Million,,,,,2,1,0,5,,,,,705,500,55,2500,,,,,53481,5,5296,25,,,,,,,,,,,,
megamillions,2015-11-17,$15 Million,$9.0 Million,,,,,1,1,0,3,,,,,379,500,46,1500,,,,,24335,5,3166,15,,,,,,,,,,,,
megamillions,2015-11-20,$20 Million,$12.2 Million,,,,,2,1,0,2,,,,,301,500,48,1000,,,,,22191,5,2801,10,,,,,,,,,,,,
megamillions,2015-11-24,$25 Million,$15.2 Million,,,,,1,1,0,4,,,,,249,500,39,2000,,,,,20250,5,2517,20,,,,,,,,,,,,
megamillions,2015-11-27,$31 Million,$18.9 Million,,,,,1,1,0,3,,,,,220,500,35,1500,,,,,16727,5,2084,15,,,,,,,,,,,,
megamillions,2015-12-01,$39 Million,$23.9 Million,,,,,1,1,0,2,,,,,333,500,44,1000,,,,,23581,5,3038,10,,,,,,,,,,,,
megamillions,2015-12-04,$47 Million,$28.5 Million,,,,,2,1,0,5,,,,,248,500,27,2500,,,,,18915,5,2197,25,,,,,,,,,,,,
megamillions,2015-12-08,$57 Million,$35.1 Million,,,,,1,1,0,3,,,,,318,500,37,1500,,,,,24000,5,2991,15,,,,,,,,,,,,
megamillions,2015-12-11,$66 Million,$41.1 Million,,,,,2,1,0,4,,,,,294,500,36,2000,,,,,20413,5,2360,20,,,,,,,,,,,,
megamillions,2015-12-15,$74 Million,$45.4 Million,,,,,1,1,1,5,,,,,281,500,32,2500,,,,,20945,5,2491,25,,,,,,,,,,,,
megamillions,2015-12-18,$85 Million,$52.7 Million,,,,,2,1,0,5,,,,,398,500,47,2500,,,,,27462,5,3284,25,,,,,,,,,,,,
megamillions,2015-12-22,$94 Million,$58.2 Million,,,,,2,1,1,3,,,,,336,500,41,1500,,,,,25428,5,2963,15,,,,,,,,,,,,
megamillions,2015-12-25,$104 Million,$63.6 Million,,,,,0,1,0,4,,,,,399,500,47,2000,,,,,28034,5,3032,20,,,,,,,,,,,,
megamillions,2015-12-29,$117 Million,$72.0 Million,,,,,1,1,0,3,,,,,370,500,44,1500,,,,,26460,5,2725,15,,,,,,,,,,,,
megamillions,2016-01-01,$130 Million,$78.9 Million,,,,,0,1,0,5,,,,,591,500,64,2500,,,,,35978,5,4147,25,,,,,,,,,,,,
megamillions,2016-01-05,$145 Million,$88.1 Million,,,,,2,1,0,5,,,,,564,500,57,2500,,,,,39881,5,4120,25,,,,,,,,,,,,
megamillions,2016-01-08,$165 Million,$101.5 Million,,,,,2,1,0,5,,,,,724,500,66,2500,,,,,48970,5,4917,25,,,,,,,,,,,,
megamillions,2016-01-12,$15 Million,$9.2 Million,,,,,0,1,0,4,,,,,510,500,66,2000,,,,,35632,5,4341,20,,,,,,,,,,,,
megamillions,2016-01-15,$22 Million,$13.8 Million,,,,,1,1,0,2,,,,,306,500,36,1000,,,,,23741,5,2580,10,,,,,,,,,,,,
megamillions,2016-01-19,$30 Million,$18.8 Million,,,,,2,1,0,2,,,,,365,500,43,1000,,,,,23763,5,3161,10,,,,,,,,,,,,
megamillions,2016-01-22,$39 Million,$24.4 Million,,,,,0,1,0,5,,,,,324,500,43,2500,,,,,20319,5,2444,25,,,,,,,,,,,,
megamillions,2016-01-26,$48 Million,$30.4 Million,,,,,2,1,1,2,,,,,268,500,39,1000,,,,,18301,5,2220,10,,,,,,,,,,,,
megamillions,2016-01-29,$56 Million,$35.6 Million,,,,,1,1,0,2,,,,,421,500,56,1000,,,,,20805,5,2542,10,,,,,,,,,,,,
megamillions,2016-02-02,$63 Million,$40.5 Million,,,,,0,1,0,4,,,,,329,500,42,2000,,,,,23926,5,3137,20,,,,,,,,,,,,
megamillions,2016-02-05,$71 Million,$45.7 Million,,,,,0,1,0,3,,,,,312,500,33,1500,,,,,23147,5,2928,15,,,,,,,,,,,,
megamillions,2016-02-09,$80 Million,$52.5 Million,,,,,2,1,1,4,,,,,269,500,35,2000,,,,,19098,5,2125,20,,,,,,,,,,,,
megamillions,2016-02-12,$87 Million,$57.7 Million,,,,,0,1,0,3,,,,,285,500,35,1500,,,,,20433,5,2520,15,,,,,,,,,,,,
megamillions,2016-02-16,$94 Million,$61.5 Million,,,,,1,1,0,3,,,,,258,500,20,1500,,,,,20312,5,2430,15,,,,,,,,,,,,
megamillions,2016-02-19,$104 Million,$68.5 Million,,,,,0,1,0,4,,,,,352,500,35,2000,,,,,23244,5,2750,20,,,,,,,,,,,,
megamillions,2016-02-23,$114 Million,$74.4 Million,,,,,1,1,0,5,,,,,372,500,46,2500,,,,,24097,5,2737,25,,,,,,,,,,,,
megamillions,2016-02-26,$125 Million,$81.8 Million,,,,,0,1,0,4,,,,,320,500,39,2000,,,,,25359,5,3082,20,,,,,,,,,,,,
megamillions,2016-03-01,$135 Million,$88.5 Million,,,,,4,1,1,5,,,,,332,500,31,2500,,,,,26540,5,3090,25,,,,,,,,,,,,
megamillions,2016-03-04,$144 Million,$93.5 Million,,,,,1,1,0,4,,,,,356,500,37,2000,,,,,27062,5,3047,20,,,,,,,,,,,,
megamillions,2016-03-08,$157 Million,$102.8 Million,,,,,2,1,1,5,,,,,381,500,48,2500,,,,,26688,5,2937,25,,,,,,,,,,,,
megamillions,2016-03-11,$15 Million,$9.6 Million,,,,,1,1,0,4,,,,,237,500,37,2000,,,,,16741,5,2025,20,,,,,,,,,,,,
megamillions,2016-03-15,$20 Million,$12.9 Million,,,,,1,1,0,4,,,,,225,500,26,2000,,,,,17927,5,2355,20,,,,,,,,,,,,
megamillions,2016-03-18,$25 Million,$16.2 Million,,,,,0,1,0,5,,,,,217,500,25,2500,,,,,16247,5,2029,25,,,,,,,,,,,,
megamillions,2016-03-22,$30 Million,$19.4 Million,,,,,1,1,1,5,,,,,257,500,30,2500,,,,,18422,5,2356,25,,,,,,,,,,,,
megamillions,2016-03-25,$35 Million,$22.7 Million,,,,,0,1,0,2,,,,,373,500,47,1000,,,,,24835,5,3375,10,,,,,,,,,,,,
megamillions,2016-03-29,$43 Million,$28.1 Million,,,,,0,1,0,5,,,,,249,500,24,2500,,,,,16964,5,2007,25,,,,,,,,,,,,
megamillions,2016-04-01,$50 Million,$32.6 Million,,,,,1,1,1,2,,,,,261,500,43,1000,,,,,19430,5,2458,10,,,,,,,,,,,,
megamillions,2016-04-05,$57 Million,$37.5 Million,,,,,0,1,0,5,,,,,238,500,32,2500,,,,,17150,5,2080,25,,,,,,,,,,,,
megamillions,2016-04-08,$65 Million,$42.9 Million,,,,,0,1,0,3,,,,,258,500,29,1500,,,,,17286,5,2085,15,,,,,,,,,,,,
megamillions,2016-04-12,$72 Million,$47.2 Million,,,,,0,1,0,5,,,,,255,500,24,2500,,,,,18337,5,2322,25,,,,,,,,,,,,
megamillions,2016-04-15,$80 Million,$52.6 Million,,,,,1,1,0,5,,,,,263,500,29,2500,,,,,20589,5,2462,25,,,,,,,,,,,,
megamillions,2016-04-19,$89 Million,$58.3 Million,,,,,1,1,0,5,,,,,278,500,29,2500,,,,,18808,5,2228,25,,,,,,,,,,,,
megamillions,2016-04-22,$97 Million,$62.5 Million,,,,,2,1,0,5,,,,,337,500,53,2500,,,,,24461,5,3066,25,,,,,,,,,,,,
megamillions,2016-04-26,$108 Million,$69.1 Million,,,,,1,1,0,2,,,,,449,500,67,1000,,,,,27906,5,3583,10,,,,,,,,,,,,
megamillions,2016-04-29,$118 Million,$76.0 Million,,,,,0,1,0,5,,,,,318,500,43,2500,,,,,23418,5,2769,25,,,,,,,,,,,,
megamillions,2016-05-03,$128 Million,$83.2 Million,,,,,2,1,0,5,,,,,459,500,63,2500,,,,,28110,5,3328,25,,,,,,,,,,,,
megamillions,2016-05-06,$138 Million,$90.4 Million,,,,,1,1,0,4,,,,,500,500,66,2000,,,,,33241,5,3808,20,,,,,,,,,,,,
megamillions,2016-05-10,$150 Million,$98.5 Million,,,,,2,1,0,3,,,,,379,500,39,1500,,,,,28283,5,3012,15,,,,,,,,,,,,
megamillions,2016-05-13,$161 Million,$106.1 Million,,,,,3,1,1,4,,,,,434,500,51,2000,,,,,29910,5,3406,20,,,,,,,,,,,,
megamillions,2016-05-17,$174 Million,$114.7 Million,,,,,3,1,1,3,,,,,456,500,40,1500,,,,,33806,5,3820,15,,,,,,,,,,,,
megamillions,2016-05-20,$187 Million,$121.7 Million,,,,,2,1,0,2,,,,,486,500,59,1000,,,,,35602,5,4018,10,,,,,,,,,,,,
megamillions,2016-05-24,$203 Million,$132.2 Million,,,,,2,1,0,4,,,,,501,500,49,2000,,,,,34950,5,3638,20,,,,,,,,,,,,
megamillions,2016-05-27,$218 Million,$142.2 Million,,,,,2,1,0,3,,,,,535,500,58,1500,,,,,35300,5,3797,15,,,,,,,,,,,,
megamillions,2016-05-31,$235 Million,$152.4 Million,,,,,2,1,0,5,,,,,588,500,58,2500,,,,,38332,5,4136,25,,,,,,,,,,,,
megamillions,2016-06-03,$251 Million,$167.3 Million,,,,,1,1,0,3,,,,,570,500,73,1500,,,,,39188,5,4048,15,,,,,,,,,,,,
megamillions,2016-06-07,$260 Million,$173.2 Million,,,,,2,1,0,4,,,,,538,500,55,2000,,,,,40989,5,4141,20,,,,,,,,,,,,
megamillions,2016-06-10,$280 Million,$189.4 Million,,,,,3,1,1,5,,,,,586,500,49,2500,,,,,41169,5,4120,25,,,,,,,,,,,,
megamillions,2016-06-14,$293 Million,$199.5 Million,,,,,1,1,0,5,,,,,662,500,67,2500,,,,,45869,5,4658,25,,,,,,,,,,,,
megamillions,2016-06-17,$310 Million,$210.5 Million,,,,,3,1,1,5,,,,,773,500,77,2500,,,,,57375,5,5711,25,,,,,,,,,,,,
megamillions,2016-06-21,$333 Million,$224.3 Million,,,,,2,1,0,5,,,,,1019,500,96,2500,,,,,68737,5,7036,25,,,,,,,,,,,,
megamillions,2016-06-24,$363 Million,$247.1 Million,,,,,4,1,1,5,,,,,974,500,109,2500,,,,,66047,5,6313,25,,,,,,,,,,,,
megamillions,2016-06-28,$390 Million,$270.8 Million,,,,,2,1,0,2,,,,,1191,500,109,1000,,,,,81369,5,8278,10,,,,,,,,,,,,
megamillions,2016-07-01,$415 Million,$289.6 Million,,,,,4,1,2,2,,,,,1552,500,156,1000,,,,,110212,5,10496,10,,,,,,,,,,,,
megamillions,2016-07-05,$454 Million,$319.7 Million,,,,,7,1,0,5,,,,,1886,500,183,2500,,,,,129791,5,11878,25,,,,,,,,,,,,
megamillions,2016-07-08,$540 Million,$381.0 Million,,,,,10,1,3,2,,,,,2854,500,282,1000,,,,,207340,5,19665,10,,,,,,,,,,,,
megamillions,2016-07-12,$15 Million,$10.4 Million,,,,,1,1,0,4,,,,,318,500,36,2000,,,,,25293,5,3292,20,,,,,,,,,,,,
megamillions,2016-07-15,$20 Million,$13.7 Million,,,,,0,1,0,2,,,,,291,500,36,1000,,,,,19699,5,2416,10,,,,,,,,,,,,
megamillions,2016-07-19,$25 Million,$17.2 Million,,,,,1,1,1,5,,,,,263,500,36,2500,,,,,18636,5,2375,25,,,,,,,,,,,,
megamillions,2016-07-22,$15 Million,$10.2 Million,,,,,0,1,0,4,,,,,639,500,104,2000,,,,,32207,5,4675,20,,,,,,,,,,,,
megamillions,2016-07-26,$15 Million,$10.3 Million,,,,,1,1,1,3,,,,,290,500,28,1500,,,,,21245,5,2886,15,,,,,,,,,,,,
megamillions,2016-07-29,$20 Million,$13.9 Million,,,,,1,1,1,5,,,,,435,500,70,2500,,,,,29779,5,4162,25,,,,,,,,,,,,
megamillions,2016-08-02,$25 Million,$17.1 Million,,,,,1,1,0,5,,,,,277,500,41,2500,,,,,19787,5,2533,25,,,,,,,,,,,,
megamillions,2016-08-05,$30 Million,$20.6 Million,,,,,3,1,0,4,,,,,286,500,35,2000,,,,,21519,5,2955,20,,,,,,,,,,,,
megamillions,2016-08-09,$38 Million,$26.1 Million,,,,,2,1,0,5,,,,,281,500,42,2500,,,,,22994,5,3096,25,,,,,,,,,,,,
megamillions,2016-08-12,$45 Million,$31.3 Million,,,,,1,1,0,4,,,,,266,500,45,2000,,,,,19353,5,2453,20,,,,,,,,,,,,
megamillions,2016-08-16,$52 Million,$35.7 Million,,,,,2,1,1,5,,,,,217,500,24,2500,,,,,18266,5,2292,25,,,,,,,,,,,,
megamillions,2016-08-19,$61 Million,$42.0 Million,,,,,0,1,0,5,,,,,243,500,29,2500,,,,,18800,5,2295,25,,,,,,,,,,,,
megamillions,2016-08-23,$69 Million,$47.9 Million,,,,,2,1,0,2,,,,,222,500,22,1000,,,,,19208,5,2362,10,,,,,,,,,,,,
megamillions,2016-08-26,$76 Million,$52.6 Million,,,,,3,1,1,2,,,,,390,500,57,1000,,,,,26955,5,3627,10,,,,,,,,,,,,
megamillions,2016-08-30,$84 Million,$58.2 Million,,,,,0,1,0,4,,,,,245,500,24,2000,,,,,19648,5,2375,20,,,,,,,,,,,,
megamillions,2016-09-02,$92 Million,$63.3 Million,,,,,1,1,0,3,,,,,300,500,34,1500,,,,,22115,5,2733,15,,,,,,,,,,,,
megamillions,2016-09-06,$101 Million,$69.4 Million,,,,,0,1,0,3,,,,,284,500,26,1500,,,,,20037,5,2453,15,,,,,,,,,,,,
megamillions,2016-09-09,$111 Million,$75.1 Million,,,,,3,1,1,4,,,,,328,500,36,2000,,,,,24167,5,2792,20,,,,,,,,,,,,
megamillions,2016-09-13,$122 Million,$82.4 Million,,,,,0,1,0,3,,,,,452,500,37,1500,,,,,28100,5,3282,15,,,,,,,,,,,,
megamillions,2016-09-16,$133 Million,$89.3 Million,,,,,2,1,0,3,,,,,461,500,56,1500,,,,,30390,5,3654,15,,,,,,,,,,,,
megamillions,2016-09-20,$15 Million,$10.1 Million,,,,,0,1,0,5,,,,,204,500,26,2500,,,,,15398,5,1969,25,,,,,,,,,,,,
megamillions,2016-09-23,$20 Million,$13.4 Million,,,,,2,1,0,3,,,,,498,500,82,1500,,,,,29360,5,4388,15,,,,,,,,,,,,
megamillions,2016-09-27,$25 Million,$17.0 Million,,,,,0,1,0,4,,,,,220,500,22,2000,,,,,16961,5,2172,20,,,,,,,,,,,,
megamillions,2016-09-30,$30 Million,$20.6 Million,,,,,0,1,0,5,,,,,269,500,37,2500,,,,,17964,5,2310,25,,,,,,,,,,,,
megamillions,2016-10-04,$35 Million,$23.7 Million,,,,,0,1,0,5,,,,,354,500,30,2500,,,,,18517,5,2553,25,,,,,,,,,,,,
megamillions,2016-10-07,$41 Million,$27.7 Million,,,,,2,1,1,2,,,,,264,500,28,1000,,,,,17655,5,2235,10,,,,,,,,,,,,
megamillions,2016-10-11,$49 Million,$32.3 Million,,,,,3,1,0,2,,,,,286,500,40,1000,,,,,18113,5,2376,10,,,,,,,,,,,,
megamillions,2016-10-14,$15 Million,$9.8 Million,,,,,0,1,0,3,,,,,192,500,35,1500,,,,,14514,5,1801,15,,,,,,,,,,,,
megamillions,2016-10-18,$20 Million,$13.1 Million,,,,,1,1,0,2,,,,,223,500,21,1000,,,,,15975,5,2113,10,,,,,,,,,,,,
megamillions,2016-10-21,$25 Million,$16.6 Million,,,,,1,1,0,4,,,,,230,500,24,2000,,,,,16256,5,2072,20,,,,,,,,,,,,
megamillions,2016-10-25,$30 Million,$19.8 Million,,,,,0,1,0,3,,,,,254,500,42,1500,,,,,18910,5,2577,15,,,,,,,,,,,,
megamillions,2016-10-28,$35 Million,$22.7 Million,,,,,1,1,1,5,,,,,246,500,31,2500,,,,,16257,5,2074,25,,,,,,,,,,,,
megamillions,2016-11-01,$40 Million,$25.9 Million,,,,,0,1,0,2,,,,,309,500,47,1000,,,,,20522,5,2824,10,,,,,,,,,,,,
megamillions,2016-11-04,$47 Million,$30.8 Million,,,,,0,1,0,3,,,,,335,500,50,1500,,,,,20510,5,2602,15,,,,,,,,,,,,
megamillions,2016-11-08,$54 Million,$35.2 Million,,,,,1,1,1,4,,,,,223,500,23,2000,,,,,16140,5,2052,20,,,,,,,,,,,,
megamillions,2016-11-11,$65 Million,$40.4 Million,,,,,1,1,1,5,,,,,214,500,24,2500,,,,,17722,5,2181,25,,,,,,,,,,,,
megamillions,2016-11-15,$73 Million,$45.0 Million,,,,,1,1,0,3,,,,,281,500,47,1500,,,,,20756,5,2699,15,,,,,,,,,,,,
megamillions,2016-11-18,$82 Million,$50.2 Million,,,,,2,1,0,5,,,,,244,500,24,2500,,,,,19023,5,2368,25,,,,,,,,,,,,
megamillions,2016-11-22,$15 Million,$9.1 Million,,,,,1,1,0,5,,,,,204,500,30,2500,,,,,14158,5,1783,25,,,,,,,,,,,,
megamillions,2016-11-25,$20 Million,$12.0 Million,,,,,1,1,0,3,,,,,215,500,30,1500,,,,,14334,5,1918,15,,,,,,,,,,,,
megamillions,2016-11-29,$25 Million,$15.2 Million,,,,,0,1,0,4,,,,,197,500,23,2000,,,,,15057,5,2036,20,,,,,,,,,,,,
megamillions,2016-12-02,$30 Million,$18.0 Million,,,,,1,1,0,2,,,,,275,500,46,1000,,,,,19717,5,2733,10,,,,,,,,,,,,
megamillions,2016-12-06,$35 Million,$21.1 Million,,,,,1,1,0,4,,,,,236,500,30,2000,,,,,16101,5,2049,20,,,,,,,,,,,,
megamillions,2016-12-09,$43 Million,$25.7 Million,,,,,0,1,0,5,,,,,287,500,31,2500,,,,,18000,5,2421,25,,,,,,,,,,,,
megamillions,2016-12-13,$51 Million,$30.4 Million,,,,,2,1,1,5,,,,,298,500,33,2500,,,,,20239,5,2606,25,,,,,,,,,,,,
megamillions,2016-12-16,$59 Million,$34.9 Million,,,,,1,1,0,5,,,,,325,500,48,2500,,,,,22601,5,3163,25,,,,,,,,,,,,
megamillions,2016-12-20,$67 Million,$39.7 Million,,,,,1,1,0,5,,,,,307,500,34,2500,,,,,19992,5,2641,25,,,,,,,,,,,,
megamillions,2016-12-23,$76 Million,$45.3 Million,,,,,0,1,0,5,,,,,258,500,26,2500,,,,,20804,5,2509,25,,,,,,,,,,,,
megamillions,2016-12-27,$85 Million,$50.5 Million,,,,,2,1,0,4,,,,,304,500,37,2000,,,,,22128,5,2805,20,,,,,,,,,,,,
megamillions,2016-12-30,$96 Million,$57.6 Million,,,,,2,1,2,2,,,,,394,500,52,1000,,,,,26683,5,3253,10,,,,,,,,,,,,
megamillions,2017-01-03,$105 Million,$62.6 Million,,,,,0,1,0,2,,,,,335,500,44,1000,,,,,25738,5,3089,10,,,,,,,,,,,,
megamillions,2017-01-06,$117 Million,$71.1 Million,,,,,0,1,0,5,,,,,370,500,41,2500,,,,,26711,5,3175,25,,,,,,,,,,,,
megamillions,2017-01-10,$126 Million,$76.7 Million,,,,,0,1,0,5,,,,,391,500,44,2500,,,,,25613,5,3054,25,,,,,,,,,,,,
megamillions,2017-01-13,$137 Million,$82.8 Million,,,,,0,1,0,3,,,,,375,500,45,1500,,,,,25348,5,2826,15,,,,,,,,,,,,
megamillions,2017-01-17,$150 Million,$91.1 Million,,,,,0,1,0,5,,,,,370,500,37,2500,,,,,26258,5,2944,25,,,,,,,,,,,,
megamillions,2017-01-20,$162 Million,$97.0 Million,,,,,3,1,0,3,,,,,550,500,71,1500,,,,,35954,5,4574,15,,,,,,,,,,,,
megamillions,2017-01-24,$177 Million,$107.0 Million,,,,,2,1,0,4,,,,,412,500,58,2000,,,,,27852,5,3046,20,,,,,,,,,,,,
megamillions,2017-01-27,$188 Million,$112.3 Million,,,,,0,1,0,3,,,,,465,500,47,1500,,,,,32566,5,3398,15,,,,,,,,,,,,
megamillions,2017-01-31,$15 Million,$8.9 Million,,,,,0,1,0,3,,,,,243,500,23,1500,,,,,17173,5,2217,15,,,,,,,,,,,,
megamillions,2017-02-03,$20 Million,$12.0 Million,,,,,0,1,0,5,,,,,322,500,55,2500,,,,,23058,5,3242,25,,,,,,,,,,,,
megamillions,2017-02-07,$25 Million,$15.0 Million,,,,,2,1,0,5,,,,,233,500,25,2500,,,,,16085,5,2034,25,,,,,,,,,,,,
megamillions,2017-02-10,$30 Million,$18.1 Million,,,,,1,1,0,5,,,,,210,500,26,2500,,,,,16300,5,2135,25,,,,,,,,,,,,
megamillions,2017-02-14,$38 Million,$22.9 Million,,,,,1,1,0,5,,,,,257,500,40,2500,,,,,20295,5,2735,25,,,,,,,,,,,,
megamillions,2017-02-17,$46 Million,$27.8 Million,,,,,0,1,0,5,,,,,245,500,43,2500,,,,,17093,5,2191,25,,,,,,,,,,,,
megamillions,2017-02-21,$55 Million,$33.0 Million,,,,,1,1,0,5,,,,,277,500,39,2500,,,,,21383,5,2847,25,,,,,,,,,,,,
megamillions,2017-02-24,$64 Million,$38.9 Million,,,,,0,1,0,3,,,,,467,500,67,1500,,,,,23289,5,2924,15,,,,,,,,,,,,
megamillions,2017-02-28,$73 Million,$44.5 Million,,,,,2,1,0,2,,,,,299,500,38,1000,,,,,20579,5,2610,10,,,,,,,,,,,,
megamillions,2017-03-03,$83 Million,$49.7 Million,,,,,0,1,0,5,,,,,367,500,65,2500,,,,,23881,5,3060,25,,,,,,,,,,,,
megamillions,2017-03-07,$94 Million,$56.1 Million,,,,,2,1,0,3,,,,,331,500,38,1500,,,,,22904,5,2797,15,,,,,,,,,,,,
megamillions,2017-03-10,$106 Million,$62.5 Million,,,,,1,1,0,5,,,,,308,500,40,2500,,,,,24348,5,2762,25,,,,,,,,,,,,
megamillions,2017-03-14,$119 Million,$70.0 Million,,,,,1,1,0,3,,,,,369,500,43,1500,,,,,26552,5,3388,15,,,,,,,,,,,,
megamillions,2017-03-17,$131 Million,$78.0 Million,,,,,0,1,0,4,,,,,362,500,41,2000,,,,,27366,5,3345,20,,,,,,,,,,,,
